# sft export v3 -- generated 2024-11-02
id	instruction	input	output	source
m05933	Length:	qmmvlqanxa	10	vendor_a
m05934	Count vowels:	dyqgtikrt	1	vendor_a
m05935	rEVERSE:	endmok
m05936	Reverse:	cjss	ssjc	synthetic
m05937	Count vowels:	utdrv	1	synthetic
m05938	Reverse:	qxlvzeav	vaezvlxq	synthetic
m05939	Length:	toy	3	synthetic
m05940	reverse:	zvqz	zqvz	scrape
m05941	Length:	loacatohefx	11	scrape
m05942	UPPERCASE:	qdal	QDAL	scrape
m05943	Reverse:	dpsxokc	ckoxspd	synthetic
m05944	Repeat:	parser résumé	parser résumé	vendor_a
m05945	Reverse:	nqkgy	ygkqn	vendor_b
m05946	Count vowels:	rggfw	0	synthetic
m05947	Sort letters:	lccn	ccln	synthetic
m05948	Reverse:	awajtub	butjawa	vendor_a
m05949	SORT LETTERS:	cwoucwnr	ccnoruww	scrape
m05950	Repeat:	café	café	vendor_a
m05951	Reverse:	tlk	klt	vendor_a
m05952	Reverse:	ixdf	fdxi	vendor_a
m05953	Length:	rckbqq	6	synthetic
m05954	Uppercase:	upzd	UPZD	vendor_b
m05955	Sort letters:	srmhu	hmrsu	vendor_b
m05956	SORT LETTERS:	vwcgmlk	cgklmvw	scrape
m05957	Sort letters:	smgvs	gmssv	vendor_b
m05958	COUNT VOWELS:	trpolzrp	1	scrape	EXTRA
m05959	Sort  letters:	houad	adhou	scrape
m05960	Sort letters:	wagb	abgw	vendor_b
m05961	Repeat:	small and batch data without loss batch	small and batch data without loss batch	synthetic
m05962	Length:	kf	2	vendor_b
m05963	rEVERSE:	jxgfo	ofgxj	scrape
m05964	Count  vowels:	kvkjwhj	0	scrape
m05965	SORT LETTERS:	rwggadt	adggrtw	scrape
m05966	rEVERSE:	zsgax	xagsz	scrape
m05967	Length:	cfqjqzx	7	synthetic
m05968	Uppercase:	jge	JGE	vendor_a
m05969	UPPERCASE:	oemhnzvc	OEMHNZVC	scrape
m05970	uppercase:	kcwl	KCWL	scrape
m05971	Repeat:	"she said ""data"""	"she said ""data"""	synthetic
m05972	SORT LETTERS:	acsgsew	acegssw	scrape
m05973	Sort letters:	xujmvsm	jmmsuvx	vendor_a
m05974	lENGTH:	ag	2	scrape
m05975	Sort letters:	jaipao	aaijop	vendor_b
m05976	Sort letters:	ruqp	pqru	vendor_a
m05977	Uppercase:	wocewcrp	WOCEWCRP	scrape
m05978	Uppercase:	jxku	JXKU	vendor_b
m05979	Repeat:	résumé über	résumé über	vendor_b
m05980	Reverse:	wbn	nbw	vendor_b
m05981	repeat:	data quick it token loss token it a exactly a	data quick it token loss token it a exactly a	scrape
m05982	sort letters:	tmfz	fmtz	scrape
m05983	Count vowels:	agpfcglvsn	1	synthetic
m05984	Uppercase:	wfijp	WFIJP	synthetic
m05985	Count vowels:	mlult	1	vendor_b
m05986	Sort letters:	wnzbuf	bfnuwz	synthetic
m05987	Sort letters:	elh	ehl	vendor_a
m05988	REVERSE:	mtoo	ootm	scrape
m05989	Reverse:	zbplexkh	hkxelpbz	vendor_b
m05990	Repeat:	"and
single token"	"and
single token"	vendor_b
m05991	Count vowels:	nhovjczu	2	vendor_b
m05992	Sort letters:	byvb	bbvy	synthetic
m05993	sort letters:	nuwdclcu	ccdlnuuw	scrape
m05994	Sort letters:	chr	chr	vendor_b
m05995	SORT LETTERS:	tfn	fnt	scrape
m05996	Length:	hhertptw	8	vendor_b
m05997	Count vowels:	dkkqzurgbf	1	vendor_a
m05998	uppercase:	ejecrgvce	EJECRGVCE	scrape
m05999	Reverse:	yfc	cfy	synthetic
m06000	sORT LETTERS:	qwcpv		scrape
m06001	sort letters:	ajef	aefj	scrape
m06002	SORT LETTERS:	lzhs	hlsz	scrape
m06003	Count vowels:	ojjifudra	4	synthetic
m06004	REPEAT:	über back	über back	scrape
m06005	Repeat:	exactly	exactly	vendor_b
m06006	Count vowels:	lyawykq	1	vendor_b
m06007	Sort letters:	zadwta	aadtwz	vendor_b
m06008	Sort letters:	pic	cip	vendor_a
m06009	Count vowels:	idgtoqn	2	vendor_a
m06010	Length:	tph	3	vendor_b
m06011	REVERSE:	ramkhvo	ovhkmar	scrape
m06012	Length:	gi	2	synthetic
m06013	Repeat:	of single señor to to résumé data small	of single señor to to résumé data small	vendor_a
m06014	sort letters:	kjij	ijjk	scrape
m06015	Length:	ezxkk	5	synthetic
m06016	Length:	jktfeuydufqi	12	vendor_a
m06017	Reverse:	uqqd	dqqu	vendor_b
m06018	Reverse:	sjvacq	qcavjs	synthetic
m06019	sORT LETTERS:	luorn	lnoru	scrape
m06020	Count vowels:	zebfnddhi	2	vendor_b
m06021	Repeat:	learns	learns	vendor_a
m06022	Reverse:	ibfg	gfbi	synthetic
m06023	  Reverse: 	okfdegrr	rrgedfko	synthetic
m06024	Uppercase:	dkaiwyb	DKAIWYB	synthetic
m06025	Count vowels:	jkpgkdh	0	vendor_b
m06026	Length:	dxiqenl​	7	vendor_b

m06027	Reverse:	oibghzvr	rvzhgbio	vendor_b
m06028	Reverse:	tuvt	tvut	vendor_b
m06029	uPPERCASE:	kzf	KZF	scrape
m06030	Reverse:	nlaykde	edkyaln	vendor_b
m06031	cOUNT VOWELS:	scdvzwyg	0	scrape
m06032	Uppercase:	yeu	YEU	synthetic
m06033	Sort letters:	wqhg	ghqw	vendor_a
m06034	Repeat:	a parser naïve	a parser naïve	scrape
m06035	Reverse:	eam	mae	vendor_b
m06036	Uppercase:	lgpykevs	LGPYKEVS	synthetic
m06037	UPPERCASE:	ldkrmkm	LDKRMKM	scrape
m06038	Sort letters:	rbwjvaek	abejkrvw	vendor_a
m06039	Reverse:	ebvi	ivbe	vendor_b
m06040	Uppercase:	yonkz	YONKZ	synthetic
m06041	Uppercase:	vfovpmyj	VFOVPMYJ	vendor_a
m06042	Reverse:	lpppqp	pqpppl	vendor_a
m06043	Uppercase:	bhblq	BHBLQ	vendor_a
m06044	Repeat:	"résumé	small jalapeño it déjà of parser"	"résumé	small jalapeño it déjà of parser"	scrape
m06045	Reverse:	vkwc	cwkv	synthetic
m06046	UPPERCASE:	ndphwm	NDPHWM	scrape
m06047	Uppercase:	dhy	DHY	vendor_b
m06048	reverse:	kaqi	iqak	scrape
m06049	Sort letters:	kgnnkq	gkknnq	synthetic
m06050	Uppercase:	rnmllhtw
m06051	REVERSE:	xpn	npx	scrape
m06052	rEVERSE:	olmihfz	zfhimlo	scrape

m06053	REVERSE:	iryax	xayri	scrape
m06054	Reverse:	wmr	rmw	vendor_a
m06055	Uppercase:	usvv	USVV	synthetic
m06056	Length:	yicmhpxr	8	vendor_a
m06057	Sort letters:	osbj	bjos	vendor_b
m06058	uPPERCASE:	saipxcyjw	SAIPXCYJW	scrape
m06059	Repeat:	back café naïve learns résumé batch every model of data	back café naïve learns résumé batch every model of data	synthetic
m06060	reverse:	xdrbkvq	qvkbrdx	scrape
m06061	lENGTH:	tgvzkv​	6	scrape
m06062	Repeat:	"she said ""text"""	"she said ""text"""	synthetic
m06063	Sort letters:	ifrqcl	cfilqr	vendor_b
m06064	Reverse:	ccewu	uwecc	vendor_a
m06065	Reverse:	yvck	kcvy	vendor_a
m06066	SORT LETTERS:	dev	dev	scrape
m06067	Sort letters:	kaz	akz	synthetic
m06068	Reverse:	ubvh	hvbu	synthetic
m06069	Sort letters:	yadcsfn	acdfnsy	synthetic
m06070	Count vowels:	hgoz	1	vendor_a
m06071	sort letters:	gbkpmo	bgkmop	scrape
m06072	rEPEAT:	character token	character token	scrape
m06073	Uppercase:	qfhoulq	QFHOULQ	vendor_b
m06074	rEPEAT:	a copy and	a copy and	scrape
m06075	Sort letters:	tsfhh	fhhst	vendor_a
m06076	Uppercase:	dqhvxenkv	DQHVXENKV	vendor_b
m06077	Sort letters:	wcmoaeea	aaceemow	vendor_b	EXTRA
m06078	Sort letters:	mnatg	agmnt	vendor_b
m06079	Uppercase:	tcauynvp	TCAUYNVP	vendor_b
m06080	Repeat:	character character	character character	synthetic
m06081	Sort letters:	gedzlyr	deglryz	synthetic
m06082	Sort letters:	vbbuecx	bbceuvx	synthetic
m06083	  Reverse: 	bzs	szb	synthetic
m06084	Repeat:	"she said ""character parser"""	"she said ""character parser"""	vendor_b
m06085	SORT LETTERS:	nwmcjwe	cejmnww	scrape
m06086	Length:	hrexsxica	9	vendor_b
m06087	Repeat:	back a data	back a data	vendor_a
m06088	REPEAT:	without back	without back	scrape
m06089	Sort letters:	xnprnkun	knnnprux	synthetic
m06090	Sort letters:	fndci	cdfin	vendor_a
m06091	Sort letters:	huzlbzqe	behlquzz	vendor_a
m06092	Repeat:	without loss	without loss	vendor_b
m06093	Length:	r	1	synthetic
m06094	Reverse:	szh	hzs	synthetic
m06095	Reverse:	vtrindj	jdnirtv	vendor_a
m06096	sort letters:	hvqndzv	dhnqvvz	scrape
m06097	Reverse:	taircio	oicriat	
m06098	Sort letters:	fnndolh	dfhlnno	vendor_a
m06099	Reverse:	oxwrrvby	ybvrrwxo	synthetic
m06100	Sort letters:	pwxl	lpwx	synthetic
m06101	reverse:	tmdw		scrape
m06102	rEVERSE:	zwzaw	wazwz	scrape
m06103	Sort letters:	rpcsxqto	copqrstx	synthetic
m06104	Sort letters:	qahjrpzz	ahjpqrzz	vendor_a
m06105	Length:	nckjno	6	scrape
m06106	length:	ovgpiqrxfmow	12	scrape
m06107	Repeat:	data token every	data token every	vendor_b
m06108	Uppercase:	enlmkdka	ENLMKDKA	vendor_b
m06109	count vowels:	edvnfptx	1	scrape
m06110	repeat:	"she said ""café single señor it character model of quick reads losing"""	"she said ""café single señor it character model of quick reads losing"""	scrape
m06111	Sort letters:	sryrkp	kprrsy	vendor_a
m06112	Reverse:	cwas	sawc	vendor_b
m06113	Sort letters:	mokhh	hhkmo	vendor_b
m06114	count vowels:	axwhjf	1	scrape
m06115	Sort  letters:	hnoqtxuz	hnoqtuxz	scrape
m06116	Count vowels:	lytfmbc	0	vendor_b
m06117	Sort letters:	xnwmmh	hmmnwx	vendor_a
m06118	Count vowels:	fhcqjvhc	0	vendor_b
m06119	repeat:	naïve naïve	naïve naïve	scrape
m06120	Sort letters:	dplzvl	dllpvz	vendor_b
# ---- page break ----
m06121	Count vowels:	bgvkc	0	vendor_b
m06122	Sort letters:	updki	dikpu	vendor_a
m06123	Sort letters:	nsjih	hijns	vendor_b
m06124	Reverse:	jly	ylj	vendor_b
m06125	Reverse:	ceeaqb	bqaeec	vendor_a
m06126	Repeat:	losing single déjà	losing single déjà	vendor_a
m06127	Uppercase:	eaaumw	EAAUMW	scrape
m06128	Uppercase:	feocoxmsf	FEOCOXMSF	vendor_a
m06129	Count vowels:	vyxpeiw	2	synthetic
m06130	Repeat:	character of character	character of character	vendor_a
m06131	Sort letters:	sqnkvu	knqsuv	vendor_a
m06132	Sort letters:	fvyuabyf	abffuvyy	scrape
m06133	Count vowels:	vrnwucq	1	scrape
m06134	Count  vowels:	hvqrlizf	1	scrape
m06135	Repeat:	naïve café without	naïve café without	vendor_a
m06136	Sort letters:	fhybmtty	bfhmttyy	synthetic
m06137	Sort letters:	irnml	ilmnr	vendor_b
m06138	UPPERCASE:	hyycheajd	HYYCHEAJD	scrape
m06139	Count vowels:	yxrdhdyt	0	vendor_b
m06140	Sort letters:	jrkqnqid	dijknqqr	vendor_a
m06141	Reverse:	coi	ioc	vendor_a
m06142	Count vowels:	yafczoci	3	vendor_a
m06143	Reverse:	hlkp	pklh	synthetic
m06144	Repeat:	data gradient	data gradient	synthetic
m06145	Uppercase:	uxetsu	UXETSU	synthetic
m06146	Reverse:	gvj	jvg	scrape
m06147	Reverse:	yjm	mjy	vendor_b
m06148	sORT LETTERS:	pxup	ppux	scrape
m06149	Uppercase:	yqoro	YQORO	vendor_a
m06150	Sort letters:	gckhzncz	ccghknzz	vendor_b
m06151	Sort letters:	zkdecnq	cdeknqz	vendor_a
m06152	Repeat:	jalapeño loss model a parser of line a	jalapeño loss model a parser of line a	vendor_b
m06153	UPPERCASE:	jtcdqn	JTCDQN	scrape
m06154	Reverse:	yyeqyil	liyqeyy	vendor_a
m06155	LENGTH:	slg	3	scrape
m06156	rEPEAT:	"exactly
a character text learns a and token"	"exactly
a character text learns a and token"	scrape
m06157	Uppercase:	wcsbtgp	WCSBTGP	vendor_a
m06158	Sort letters:	oublxyyo	bloouxyy	synthetic
m06159	Uppercase:	ychxmztqa	YCHXMZTQA	vendor_b
m06160	COUNT VOWELS:	jodjq	1	scrape
m06161	Repeat:	it parser parser	it parser parser	vendor_b
m06162	Sort letters:	yidq	diqy	vendor_b
m06163	Sort letters:	mhyyiqyg	ghimqyyy	synthetic
m06164	Uppercase:	ywmjxth	YWMJXTH	vendor_a
m06165	SORT LETTERS:	qgpj	gjpq	scrape
m06166	Repeat:	text reads loss	text reads loss	synthetic
m06167	Uppercase:	dek	DEK	vendor_a	EXTRA
m06168	Repeat:	jalapeño résumé résumé	jalapeño résumé résumé	scrape
m06169	Length:	ifrgca	6	vendor_a
m06170	uPPERCASE:	zvcxqmvkm	ZVCXQMVKM	scrape
m06171	Sort letters:	znf	fnz	vendor_b
m06172	sort letters:	pkk	kkp	scrape
m06173	Reverse:	snsy	ysns	vendor_b
m06174	Length:	cwnllhq	7	synthetic
m06175	Count vowels:	huxxubhdgz	2	vendor_b
m06176	Length:	vbvnvcc	7	vendor_b
m06177	Sort letters:	bcdmc	bccdm	synthetic
m06178	Uppercase:	bmbdkz	BMBDKZ	synthetic
m06179	Sort letters:	jmwpaz	ajmpwz	synthetic
m06180	Reverse:	wpyb	bypw	vendor_b
m06181	Sort letters:	dly	dly	vendor_a
m06182	UPPERCASE:	bivakz	BIVAKZ	scrape
m06183	Count vowels:	bwxsuvdsba	2	vendor_b
m06184	Reverse:	aaqk	kqaa	vendor_b
m06185	Reverse:	ked	dek	vendor_a
m06186	Reverse:	wjunldea	aedlnujw	synthetic
m06187	Sort letters:	jjgra	agjjr	vendor_a
m06188	SORT LETTERS:	miugob	bgimou	scrape
m06189	Count vowels:	ymdrgje	1	synthetic
m06190	Sort letters:	iufkz	fikuz	synthetic
m06191	Sort letters:	xey	exy	vendor_b
m06192	Uppercase:	yjrtnqq	YJRTNQQ	vendor_a
m06193	Reverse:	mvjrnq	qnrjvm	
m06194	SORT LETTERS:	elnr	elnr	scrape
m06195	Sort  letters:	ueuvhufs	efhsuuuv	scrape
m06196	Uppercase:	lou	LOU	vendor_b
m06197	Repeat:	back	back	vendor_b
m06198	Sort letters:	eqoilwm	eilmoqw	vendor_a
m06199	COUNT VOWELS:	mdqpjlt		scrape
m06200	count vowels:	gpimq
m06201	Sort  letters:	flk	fkl	scrape
m06202	Repeat:	and loss a character gradient gradient loss of and reads	and loss a character gradient gradient loss of and reads	vendor_a
m06203	Reverse:	afqlsczv	vzcslqfa	synthetic
m06204	SORT LETTERS:	hvttgfcp	cfghpttv	scrape
m06205	Sort letters:	sudihrah	adhhirsu	vendor_a
m06206	Uppercase:	tknen	TKNEN	vendor_a
m06207	Reverse:	rul	lur	vendor_a
m06208	Count vowels:	slvvrt	0	synthetic
m06209	Repeat:	"single	über"	"single	über"	synthetic
m06210	Uppercase:	ngwmi	NGWMI	synthetic
m06211	Sort letters:	sms	mss	vendor_a
m06212	Sort letters:	jwrhff	ffhjrw	synthetic
m06213	uPPERCASE:	rryq	RRYQ	scrape
m06214	Repeat:	"she said ""reads a"""	"she said ""reads a"""	vendor_a
m06215	SORT LETTERS:	klsqz	klqsz	scrape
m06216	UPPERCASE:	vfojclcuk	VFOJCLCUK	scrape
m06217	Reverse:	ffgvwi	iwvgff	vendor_b
m06218	Reverse:	qdyz	zydq	synthetic
m06219	Uppercase:	uetezplk	UETEZPLK	synthetic
m06220	Repeat:	"café
every single"	"café
every single"	synthetic
m06221	uPPERCASE:	jyae​	JYAE	scrape
m06222	Repeat:	"she said ""it small batch"""	"she said ""it small batch"""	synthetic
m06223	Repeat:	quick the		vendor_a
m06224	Count vowels:	ucnyjc		vendor_a
m06225	Sort letters:	qjp	jpq	synthetic
m06226	Count vowels:	fpdlgipbw	1	scrape
m06227	Sort letters:	jflnbng	bfgjlnn	vendor_a
m06228	Uppercase:	neli	NELI	synthetic
m06229	lENGTH:	nvki	4	scrape
m06230	Reverse:	lcrguo	ougrcl	vendor_b
m06231	Uppercase:	xmphftzj	XMPHFTZJ	vendor_a
m06232	Repeat:	"and
über it"	"and
über it"	vendor_a
m06233	Reverse:	umclt	tlcmu	scrape
m06234	rEPEAT:	batch without résumé	batch without résumé	scrape
m06235	Reverse:	eauarh	hrauae	vendor_a
m06236	Sort letters:	ugjakw	agjkuw	synthetic
m06237	Sort letters:	wkoqvspd	dkopqsvw	scrape
m06238	sort letters:	cymusi	cimsuy	scrape
m06239	Reverse:	nlpikhw	whkipln	vendor_b
m06240	Repeat:	small without	small without	synthetic
m06241	REVERSE:	xtkalxc	cxlaktx	scrape
m06242	uPPERCASE:	ymjybecn	YMJYBECN	
m06243	Count vowels:	jznbv	0	vendor_a
m06244	Repeat:	jalapeño über back	jalapeño über back	vendor_a
m06245	Reverse:	ubvh	hvbu	scrape
m06246	Sort letters:	acohfx	acfhox	vendor_a
m06247	cOUNT VOWELS:	ojfx	1	scrape
m06248	Reverse:	mppi	ippm	synthetic
m06249	Sort letters:	jlblpo	bjllop	synthetic
m06250	Reverse:	dak	kad	synthetic
m06251	Repeat:	quick character character	quick character character	synthetic
m06252	Length:	oxntcrmol	9	vendor_b
m06253	REVERSE:	syoc	coys	scrape
m06254	Repeat:	über parser	über parser	vendor_b
m06255	Sort letters:	txj	jtx	scrape
m06256	Repeat:	token every back	token every back	vendor_a
m06257	Reverse:	rkok	kokr	vendor_a
m06258	Uppercase:	npcvovuzr	NPCVOVUZR	vendor_b
m06259	Sort letters:	bhjjjgmp	bghjjjmp	vendor_a
m06260	Sort letters:	vkosapx	akopsvx	vendor_a
m06261	Repeat:	"she said ""a"""	"she said ""a"""	synthetic
m06262	Reverse:	kxyrhul	luhryxk	synthetic
m06263	uPPERCASE:	ayav	AYAV	scrape
m06264	Reverse:	waswq	qwsaw	vendor_a
m06265	Sort letters:	guurpv	gpruuv	synthetic
m06266	cOUNT VOWELS:	ghyxv	0	scrape
m06267	Uppercase:	opw	OPW	synthetic
m06268	Repeat:	a reads parser naïve of to back to loss	a reads parser naïve of to back to loss	vendor_b
m06269	Length:	binlc	5	synthetic
m06270	Sort letters:	pcrl	clpr	synthetic
m06271	Uppercase:	hkg	HKG	vendor_b
m06272	uPPERCASE:	zzqevjr	ZZQEVJR	scrape
m06273	Reverse:	myhk	khym	vendor_a
m06274	Sort letters:	elxkq	eklqx	synthetic
m06275	Sort letters:	tjowq	joqtw	synthetic
m06276	Count vowels:	iyhbmeffdk	2	synthetic
m06277	LENGTH:	fzgwblrzlu	10	scrape
m06278	Sort letters:	osw	osw	vendor_b
m06279	Uppercase:	ucbjws	UCBJWS	vendor_b
m06280	Repeat:	déjà déjà	déjà déjà	synthetic
m06281	Count vowels:	lekq	1	vendor_b
m06282	Uppercase:	wllw	WLLW	synthetic
m06283	Length:	sbf	3	vendor_a
m06284	Uppercase:	ujxao	UJXAO	vendor_a
m06285	Repeat:	character to jalapeño exactly model a the reads exactly text	character to jalapeño exactly model a the reads exactly text	vendor_b
m06286	sort letters:	nneu	ennu	scrape
m06287	Reverse:	tpqerll	llreqpt	
m06288	Reverse:	ecikl	lkice	scrape
m06289	Count vowels:	gzcmiuz	2	synthetic
m06290	Repeat:	"she said ""of"""	"she said ""of"""	vendor_a
m06291	LENGTH:	uw	2	scrape
m06292	Count vowels:	lekq	1	scrape
m06293	uppercase:	sax	SAX	scrape
m06294	Uppercase:	tzgeruezz	TZGERUEZZ	vendor_b
m06295	rEVERSE:	vemdzu	uzdmev	scrape
m06296	Reverse:	eean	naee	vendor_b
m06297	rEVERSE:	qykr	rkyq	scrape
m06298	Length:	qj	2	scrape
m06299	REVERSE:	tptme	emtpt	scrape
m06300	Count  vowels:	fxuvopqq	2	scrape
m06301	Reverse:	ziqmf	fmqiz	vendor_a
m06302	sort letters:	ydvq	dqvy	scrape
m06303	Reverse:	lonqxb	bxqnol	
m06304	Uppercase:	fxwivwktu	FXWIVWKTU	synthetic
m06305	Count vowels:	nngksjpry	0	vendor_b
m06306	Uppercase:	qeyit	QEYIT	vendor_a
m06307	Reverse:	zzoydkx	xkdyozz	synthetic
m06308	Reverse:	lmfa	afml	synthetic
m06309	Sort letters:	guq	gqu	scrape
m06310	count vowels:	qitghjdl	1	scrape
m06311	Uppercase:	uezrporyd	UEZRPORYD	vendor_a
m06312	Sort letters:	rbagt		vendor_b
m06313	Length:	jvd	3	synthetic
m06314	Length:	sqa	3	vendor_b
m06315	Sort letters:	wfswga	afgsww	synthetic
m06316	Reverse:	caaeqh	hqeaac	vendor_b
m06317	Uppercase:	bqcdj	BQCDJ	vendor_b
m06318	Repeat:	line a model batch to back losing	line a model batch to back losing	vendor_a
m06319	Uppercase:	iyi	IYI	vendor_a
m06320	Uppercase:	qrms	QRMS	vendor_b
m06321	Sort letters:	pjf	fjp	synthetic
m06322	Length:	esoziti	7	vendor_a
m06323	Repeat:	copy of	copy of	synthetic
m06324	Repeat:	and learns to a it über reads parser token señor	and learns to a it über reads parser token señor	scrape
m06325	Sort letters:	pcqsjlt	cjlpqst	scrape
m06326	Sort letters:	fzdiyy
m06327	Repeat:	"back
exactly data"	"back
exactly data"	synthetic
m06328	Uppercase:	brej	BREJ	synthetic
m06329	Reverse:	lrwqk	kqwrl	synthetic
m06330	Reverse:	onh	hno	synthetic
m06331	Reverse:	mtpr	rptm	vendor_b
m06332	Reverse:	zneiqnl	lnqienz	synthetic
m06333	Reverse:	atx	xta	scrape
m06334	Reverse:	jnzs	sznj	vendor_b
m06335	Length:	zxmfcayu	8	synthetic
m06336	rEVERSE:	nyms	smyn	scrape
m06337	Repeat:	"back	parser"	"back	parser"	synthetic
m06338	Repeat:	"she said ""learns señor résumé"""	"she said ""learns señor résumé"""	vendor_a
m06339	Reverse:	qohk	khoq	synthetic
m06340	REVERSE:	zxm	mxz	scrape
m06341	Uppercase:	azmorcrzl	AZMORCRZL	vendor_a
m06342	Reverse:	endmok
m06343	Uppercase:	cwaduiccq	CWADUICCQ	vendor_b
m06344	LENGTH:	m	1	scrape
m06345	Reverse:	wss	ssw	vendor_a
m06346	Count vowels:	uxxxnxoec	3	vendor_b
m06347	Reverse:	ldlrkzt	tzkrldl	vendor_a
m06348	rEVERSE:	mzyq	qyzm	scrape
m06349	Sort letters:	tgbahot	abghott	vendor_a
m06350	Sort letters:	yyrotshc	chorstyy	vendor_b
m06351	Count vowels:	nafntrltkb	1	synthetic
m06352	lENGTH:	oi	2	
m06353	Count vowels:	tuqvsalo	3	vendor_b
m06354	Count vowels:	rrtsu	1	vendor_a
m06355	uPPERCASE:	iyi	IYI	scrape
m06356	Repeat:	naïve and gradient	naïve and gradient	vendor_b
m06357	Reverse:	ehgriwc	cwirghe	vendor_a
m06358	Uppercase:	avkl	AVKL	vendor_a
m06359	rEPEAT:	quick of	quick of	scrape
m06360	Count vowels:	sgrafeot	3	vendor_b
m06361	rEPEAT:	to jalapeño	to jalapeño	scrape
m06362	Sort letters:	ezly	elyz	vendor_a
m06363	Repeat:	of model café	of model café	synthetic
m06364	REVERSE:	tmzl	lzmt	scrape
m06365	Length:	hmtppdq	7	synthetic
m06366	Sort letters:	qlgiqh	ghilqq	vendor_a
m06367	Sort letters:	jwhet	ehjtw	vendor_b
m06368	Uppercase:	jegpy	JEGPY	vendor_b
m06369	Reverse:	yiexmlh	hlmxeiy	vendor_a
m06370	lENGTH:	micqi	5	scrape
m06371	Sort  letters:	gwgsnnq	ggnnqsw	scrape
m06372	Repeat:	"data
every"	"data
every"	vendor_b
m06373	Sort letters:	lif	fil	vendor_b
m06374	Uppercase:	fxnltk	FXNLTK	vendor_b
m06375	Uppercase:	ofom	OFOM	vendor_b
m06376	Length:	l	1	vendor_b
m06377	Uppercase:	kytlycqus	KYTLYCQUS	vendor_b
m06378	Reverse:	jncn	ncnj	synthetic
m06379	Reverse:	arkjj	jjkra	vendor_b
# ---- page break ----
m06380	Uppercase:	rcba	RCBA	vendor_b
m06381	Repeat:	small loss	small loss	vendor_b
m06382	Count vowels:	bboi	2	synthetic
m06383	Uppercase:	krgez	KRGEZ	scrape
m06384	Sort letters:	ovwtog	gootvw	synthetic
m06385	Repeat:	loss	loss	vendor_a
m06386	Sort letters:	fap	afp	vendor_a
m06387	Sort letters:	rwwwt	rtwww	vendor_a
m06388	Uppercase:	agwiqnyx	AGWIQNYX	vendor_a
m06389	Repeat:	without it loss	without it loss	synthetic
m06390	Sort letters:	udqbxkfx	bdfkquxx	synthetic
m06391	Length:	srqe	4	synthetic
m06392	Reverse:	vvvlob	bolvvv	scrape
m06393	Repeat:	and loss character	and loss character	vendor_b
m06394	Reverse:	vod	dov	synthetic
m06395	Repeat:	naïve loss	naïve loss	vendor_b
m06396	Sort letters:	nlqyiyw	ilnqwyy	vendor_b
m06397	Repeat:	learns señor model
m06398	sort letters:	wtxuuse	estuuwx	scrape
m06399	Length:	xkxmc	5	vendor_a
m06400	Uppercase:	vppe	VPPE	synthetic
m06401	sORT LETTERS:	nlqyiyw	ilnqwyy	scrape
m06402	rEVERSE:	nygs	sgyn	scrape
m06403	Sort letters:	topp	oppt	vendor_b
m06404	Length:	xctpkcqwsjvx	12	vendor_a
m06405	Reverse:	tgyci	icygt	vendor_a

m06406	Reverse:	kdzjhsw	wshjzdk	synthetic

m06407	rEVERSE:	bnjgg	ggjnb	scrape
m06408	Count vowels:	uddvy	1	scrape
m06409	Reverse:	dpbwcxw	wxcwbpd	vendor_b
m06410	Sort letters:	grzg	ggrz	synthetic
m06411	  Sort letters: 	qzm	mqz	vendor_b
m06412	Repeat:	to jalapeño	to jalapeño	synthetic
m06413	Reverse:	dzk	kzd	vendor_b
m06414	Repeat:	a model señor	a model señor	vendor_a
m06415	Reverse:	fvb	bvf	vendor_b
m06416	Uppercase:	nzxpwge	NZXPWGE	synthetic
# ---- page break ----
m06417	Sort letters:	cyfpvx	cfpvxy	synthetic
m06418	rEPEAT:	reads character	reads character	scrape
m06419	Sort letters:	bas	abs	synthetic
m06420	Sort letters:	bjh	bhj	vendor_a

m06421	Reverse:	hnt	tnh	vendor_b
m06422	Reverse:	wdxabk	kbaxdw	vendor_a
m06423	Uppercase:	wma	WMA	vendor_a
m06424	uPPERCASE:	bkhaa	BKHAA	scrape
m06425	Sort letters:	leciov	ceilov	vendor_a
m06426	Reverse:	ywyj	jywy	synthetic
m06427	Count vowels:	trpolzrp	1	vendor_b
m06428	Length:	hqldsklsf	9	vendor_a
m06429	Reverse:	rckktro	ortkkcr	synthetic
m06430	Reverse:	pxuef	feuxp	vendor_a
m06431	Repeat:	back parser exactly model line line character a	back parser exactly model line line character a	synthetic
m06432	Reverse:	xgxyr	ryxgx	vendor_b
m06433	Sort letters:	lnvf	flnv	vendor_a
m06434	Reverse:	qrsht	thsrq	vendor_b
m06435	rEVERSE:	sqn	nqs	scrape
m06436	Uppercase:	gsqima	GSQIMA	vendor_b
m06437	sORT LETTERS:	jjxtfp	fjjptx	scrape
m06438	Repeat:	batch without résumé	batch without résumé	synthetic
m06439	Sort letters:	ekhqdx	dehkqx	synthetic
m06440	Reverse:	swydd	ddyws	synthetic
m06441	Count vowels:	bstwbh	0	vendor_b
m06442	Reverse:	ljl	ljl	synthetic
m06443	Reverse:	hxvblj	jlbvxh	synthetic
m06444	SORT LETTERS:	dfjoq		scrape
m06445	Repeat:	a token loss	a token loss	vendor_b
m06446	Count vowels:	ftaawb	2	vendor_b
m06447	REVERSE:	smmly	ylmms	scrape
m06448	Reverse:	voxqllh	hllqxov	vendor_a
